,Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary
9458,11459,0.71,0.37,2,179,5,0,1,support,low
9459,11460,0.84,0.73,4,197,3,0,1,technical,low
9460,11461,0.59,0.84,4,251,4,1,1,management,low
9461,11462,0.57,0.85,4,250,3,1,1,marketing,low
9462,11463,0.81,0.61,2,176,5,0,1,marketing,low
9463,11464,0.8,0.7,4,246,3,0,1,marketing,low
9464,11465,0.49,0.66,3,155,3,0,1,sales,low
9465,11466,0.55,0.64,3,178,2,0,1,sales,low
9466,11467,0.68,0.4,3,213,5,1,1,sales,low
9467,11468,0.55,0.67,3,150,2,0,1,sales,low
9468,11469,0.59,0.62,3,166,2,0,0,sales,low
9469,11470,0.91,0.8,5,169,4,0,0,sales,low
9470,11471,0.48,0.9,4,208,3,0,0,sales,low
9471,11472,0.84,0.66,3,209,2,0,0,sales,low
9472,11473,0.73,0.54,4,167,3,0,0,IT,medium
9473,11474,0.28,0.59,6,281,3,0,0,product_mng,medium
9474,11475,0.77,0.65,3,156,4,0,0,product_mng,medium
9475,11476,0.67,0.65,3,265,3,0,0,product_mng,medium
9476,11477,0.5,0.53,3,142,3,1,0,product_mng,medium
9477,11478,0.32,0.47,3,143,4,0,0,IT,medium
9478,11479,0.57,0.78,3,134,3,0,0,RandD,medium
9479,11480,0.51,0.8,5,268,3,0,0,RandD,medium
9480,11481,0.61,0.6,3,255,2,0,0,RandD,medium
9481,11482,0.83,0.73,4,157,2,0,0,RandD,medium
9482,11483,0.87,0.97,5,151,3,0,0,RandD,medium
9483,11484,0.7,0.63,3,157,2,0,0,RandD,medium
9484,11485,0.78,0.65,3,139,3,0,0,marketing,high
9485,11486,0.71,0.53,4,196,2,1,0,sales,low
9486,11487,0.68,0.99,3,159,2,0,0,accounting,medium
9487,11488,0.75,0.53,4,224,4,1,0,support,medium
9488,11489,0.7,0.53,3,215,7,1,0,technical,medium
9489,11490,0.59,0.94,5,157,7,1,0,management,medium
9490,11491,0.64,0.87,4,157,7,0,0,marketing,low
9491,11492,0.61,0.88,5,146,7,1,0,marketing,low
9492,11493,0.77,0.49,2,286,7,0,0,marketing,low
9493,11494,0.51,0.64,3,203,3,0,0,sales,low
9494,11495,0.49,0.49,3,168,7,0,0,sales,low
9495,11496,0.77,0.75,3,170,7,0,0,sales,low
9496,11497,0.31,0.86,3,266,7,0,0,sales,low
9497,11498,0.54,0.76,3,183,3,0,0,sales,low
9498,11499,0.56,0.66,4,264,3,0,0,sales,low
9499,11500,0.65,0.77,4,205,3,0,0,sales,low
9500,11501,0.49,0.36,2,192,3,0,0,sales,low
9501,11502,0.82,0.79,3,176,3,0,0,technical,low
9502,11503,0.6,0.52,3,183,2,0,0,support,low
9503,11504,0.64,0.63,3,156,6,1,0,support,low
9504,11505,0.7,0.68,3,150,3,0,0,support,low
9505,11506,0.65,0.89,4,204,8,1,0,support,low
9506,11507,0.69,0.78,5,131,8,0,0,support,low
9507,11508,0.93,0.74,5,248,8,1,0,support,low
9508,11509,0.55,0.52,4,168,8,0,0,support,low
9509,11510,0.75,0.87,4,146,8,1,0,support,low
9510,11511,0.47,0.43,4,246,3,0,0,support,low
9511,11512,0.72,0.88,5,216,10,1,0,support,medium
9512,11513,0.59,0.92,3,203,10,0,0,support,medium
9513,11514,0.98,0.49,3,199,10,0,0,technical,medium
9514,11515,0.39,0.52,2,102,8,0,0,technical,medium
9515,11516,0.93,0.87,4,139,8,0,0,technical,medium
9516,11517,0.71,0.97,5,208,8,1,0,management,medium
9517,11518,0.49,0.54,4,215,4,0,0,IT,medium
9518,11519,0.63,0.93,4,233,3,0,0,IT,medium
9519,11520,0.45,0.64,3,169,10,0,0,IT,medium
9520,11521,0.77,0.64,3,190,10,1,0,IT,medium
9521,11522,0.77,0.63,4,236,7,0,0,IT,medium
9522,11523,0.5,0.92,4,266,7,0,0,product_mng,medium
9523,11524,0.45,0.42,4,156,7,0,0,product_mng,high
9524,11525,0.81,0.47,4,153,7,0,0,product_mng,low
9525,11526,0.83,0.67,3,175,3,0,0,product_mng,medium
9526,11527,0.47,0.76,6,174,10,0,0,IT,medium
9527,11528,0.25,0.89,4,154,10,0,0,management,high
9528,11529,0.89,0.55,5,251,10,0,0,management,high
9529,11530,0.97,0.57,3,164,10,0,0,management,high
9530,11531,0.6,0.65,2,225,10,0,0,management,high
9531,11532,0.67,0.72,2,134,10,0,0,management,high
9532,11533,0.89,0.77,3,144,3,0,0,management,high
9533,11534,0.6,0.91,5,211,3,0,0,sales,low
9534,11535,0.64,0.79,4,139,3,0,0,sales,low
9535,11536,0.57,0.66,3,268,3,0,0,sales,low
9536,11537,0.56,0.98,5,171,3,1,0,sales,low
9537,11538,0.6,0.9,4,260,2,0,0,sales,medium
9538,11539,0.17,0.66,6,224,3,0,0,sales,medium
9539,11540,0.74,0.49,4,233,3,0,0,sales,medium
9540,11541,0.44,0.41,3,125,7,0,0,sales,medium
9541,11542,0.51,0.89,4,233,7,0,0,sales,medium
9542,11543,0.86,0.57,3,162,7,0,0,sales,medium
9543,11544,0.96,0.48,4,198,7,0,0,sales,medium
9544,11545,0.87,0.82,4,198,7,0,0,sales,medium
9545,11546,0.58,0.79,3,243,3,1,0,sales,medium
9546,11547,0.24,0.56,4,281,7,0,0,sales,medium
9547,11548,0.42,0.8,4,259,7,1,0,sales,medium
9548,11549,0.65,0.94,4,184,7,0,0,sales,medium
9549,11550,0.73,0.92,6,189,3,1,0,sales,medium
9550,11551,0.63,0.6,4,258,3,0,0,sales,medium
9551,11552,0.95,0.48,4,225,3,0,0,sales,medium
9552,11553,0.52,0.83,5,145,3,0,0,sales,medium
9553,11554,0.96,0.55,3,164,3,0,0,sales,medium
9554,11555,0.66,0.51,4,254,2,0,0,sales,medium
9555,11556,0.98,0.44,4,154,6,1,0,sales,medium
9556,11557,0.56,0.79,5,248,3,0,0,sales,medium
9557,11558,0.97,0.54,3,154,8,1,0,sales,medium
9558,11559,0.72,0.92,3,242,8,0,0,sales,medium
9559,11560,0.74,0.78,4,194,8,0,0,sales,medium
9560,11561,0.2,0.6,5,261,8,0,0,sales,medium
9561,11562,0.73,0.56,3,245,8,0,0,sales,medium
9562,11563,0.76,0.79,3,247,3,0,0,sales,low
9563,11564,0.65,0.54,4,147,10,0,0,sales,low
9564,11565,0.66,0.5,3,139,10,1,0,sales,low
9565,11566,0.96,0.97,6,137,10,0,0,sales,low
9566,11567,0.57,0.55,4,177,8,0,0,sales,low
9567,11568,0.61,0.82,4,184,8,0,0,IT,low
9568,11569,0.57,0.69,3,212,8,0,0,product_mng,low
9569,11570,0.59,0.47,3,159,4,0,0,product_mng,low
9570,11571,0.92,0.68,4,178,3,0,0,product_mng,low
9571,11572,0.79,0.56,3,149,10,0,0,product_mng,low
9572,11573,0.95,0.66,4,223,10,0,0,IT,low
9573,11574,0.24,0.81,6,263,7,0,0,management,high
9574,11575,0.49,0.52,4,161,7,0,0,management,high
9575,11576,0.49,0.68,3,192,7,0,0,management,high
9576,11577,0.97,0.51,5,215,7,0,0,management,high
9577,11578,0.55,0.78,4,261,3,0,0,management,high
9578,11579,0.76,0.56,5,222,10,0,0,management,high
9579,11580,0.53,0.99,3,223,10,0,0,marketing,low
9580,11581,0.51,0.86,3,182,10,0,0,sales,low
9581,11582,0.57,0.93,2,204,10,0,0,accounting,low
9582,11583,0.58,0.91,3,195,10,0,0,support,low
9583,11584,0.6,0.98,4,146,10,0,0,technical,low
9584,11585,0.65,0.74,4,233,4,1,0,management,low
9585,11586,0.91,0.75,2,147,3,0,0,marketing,low
9586,11587,0.65,0.55,3,156,5,0,0,marketing,low
9587,11588,0.18,0.49,3,240,2,1,0,marketing,low
9588,11589,0.66,0.9,4,177,7,0,0,sales,low
9589,11590,0.78,0.8,3,135,7,0,0,sales,medium
9590,11591,0.82,0.65,5,178,7,1,0,sales,medium
9591,11592,0.54,0.64,3,190,7,0,0,sales,medium
9592,11593,0.95,0.84,3,240,7,0,0,sales,medium
9593,11594,0.65,0.85,4,172,3,0,0,sales,medium
9594,11595,0.83,0.55,3,271,7,0,0,sales,medium
9595,11596,0.15,0.6,5,188,7,0,0,sales,medium
9596,11597,0.59,0.59,4,197,7,0,0,IT,medium
9597,11598,0.99,0.94,5,151,3,0,0,product_mng,medium
9598,11599,0.76,0.72,3,263,3,0,0,product_mng,medium
9599,11600,0.64,0.67,2,223,3,0,0,product_mng,medium
9600,11601,0.95,0.75,4,151,3,0,0,product_mng,medium
9601,11602,0.53,0.66,3,191,3,0,0,IT,high
9602,11603,0.59,0.5,2,162,2,0,0,management,high
9603,11604,0.69,0.86,5,195,6,0,0,management,high
9604,11605,0.5,0.49,4,222,3,0,0,management,high
9605,11606,0.89,0.96,3,179,8,0,0,management,high
9606,11607,0.56,0.39,3,106,8,0,0,management,high
9607,11608,0.77,0.68,3,214,8,1,0,management,high
9608,11609,0.15,0.75,3,259,8,1,0,marketing,high
9609,11610,0.88,0.58,3,145,8,0,0,sales,low
9610,11611,0.89,0.86,4,153,3,0,0,accounting,low
9611,11612,0.65,0.52,2,117,10,1,0,support,low
9612,11613,0.58,0.99,3,207,10,0,0,technical,low
9613,11614,0.56,0.85,3,265,10,1,0,management,low
9614,11615,0.25,0.72,5,279,8,0,0,marketing,low
9615,11616,0.87,0.89,4,225,8,0,0,marketing,low
9616,11617,0.62,0.4,3,158,8,1,0,marketing,low
9617,11618,0.72,0.75,4,211,4,0,0,sales,medium
9618,11619,0.49,0.94,4,175,3,0,0,sales,medium
9619,11620,0.57,0.91,4,224,10,0,0,sales,medium
9620,11621,0.63,0.65,3,190,10,0,0,sales,medium
9621,11622,0.91,0.63,5,240,7,0,0,sales,medium
9622,11623,0.7,0.68,5,225,7,0,0,sales,medium
9623,11624,0.66,0.95,5,192,7,0,0,sales,medium
9624,11625,0.77,0.48,5,262,7,0,0,IT,medium
9625,11626,0.68,0.97,3,250,3,1,0,product_mng,medium
9626,11627,0.34,0.46,3,155,10,0,0,product_mng,medium
9627,11628,0.97,0.64,4,238,10,1,0,product_mng,medium
9628,11629,0.57,0.75,4,249,10,0,0,product_mng,medium
9629,11630,0.66,0.65,3,272,10,0,0,IT,medium
9630,11631,0.68,0.67,4,162,10,0,0,management,high
9631,11632,0.49,0.78,4,254,10,0,0,management,high
9632,11633,0.72,0.66,4,184,3,0,0,management,high
9633,11634,0.77,0.89,4,269,10,0,0,management,high
9634,11635,0.77,0.73,3,201,10,0,0,management,high
9635,11636,0.59,0.73,4,247,10,0,0,management,high
9636,11637,0.41,0.67,6,221,10,0,0,marketing,medium
9637,11638,0.94,0.64,5,247,10,0,0,sales,medium
9638,11639,0.91,0.61,4,135,10,0,0,accounting,medium
9639,11640,0.7,0.84,3,260,4,1,0,support,medium
9640,11641,0.51,0.52,3,188,3,0,0,technical,high
9641,11642,0.22,0.7,4,159,5,0,0,management,low
9642,11643,0.69,0.65,3,153,2,0,0,marketing,medium
9643,11644,0.2,0.68,5,167,7,0,0,marketing,medium
9644,11645,0.9,0.85,3,158,7,0,0,marketing,medium
9645,11646,0.76,0.85,3,180,7,0,0,sales,medium
9646,11647,0.88,0.51,3,211,7,0,0,sales,medium
9647,11648,0.31,0.63,4,104,7,1,0,sales,medium
9648,11649,0.17,0.66,6,174,3,0,0,sales,medium
9649,11650,0.91,0.77,3,195,7,0,0,sales,medium
9650,11651,0.97,0.38,5,211,7,1,0,sales,medium
9651,11652,0.61,0.77,5,232,7,0,0,sales,medium
9652,11653,0.74,0.67,5,216,3,0,0,sales,low
9653,11654,0.65,0.82,5,265,3,0,0,IT,low
9654,11655,0.87,0.73,5,184,3,0,0,product_mng,low
9655,11656,0.56,0.71,5,244,3,0,0,product_mng,low
9656,11657,0.78,0.69,4,202,3,0,0,product_mng,low
9657,11658,0.73,0.57,3,146,2,0,0,product_mng,low
9658,11659,0.66,0.78,4,161,6,0,0,IT,low
9659,11660,0.15,0.81,5,280,3,1,0,RandD,high
9660,11661,0.52,0.69,5,208,8,1,0,RandD,low
9661,11662,0.44,0.66,6,134,8,0,0,RandD,high
9662,11663,0.7,0.7,3,162,8,0,0,RandD,high
9663,11664,0.63,0.52,5,209,8,1,0,RandD,low
9664,11665,0.89,0.59,3,265,8,0,0,RandD,low
9665,11666,0.96,0.85,4,173,3,0,0,marketing,high
9666,11667,0.98,0.99,4,261,10,1,0,sales,low
9667,11668,0.62,0.82,3,204,10,0,0,accounting,medium
9668,11669,0.62,0.73,3,144,10,1,0,support,high
9669,11670,0.69,0.43,5,113,8,0,0,technical,medium
9670,11671,0.5,0.91,4,144,8,0,0,management,medium
9671,11672,0.71,0.93,5,140,8,0,0,marketing,medium
9672,11673,0.5,0.68,3,245,4,0,0,marketing,medium
9673,11674,0.93,0.6,3,188,3,0,0,marketing,high
9674,11675,0.95,0.77,5,199,10,1,0,sales,medium
9675,11676,0.17,0.61,6,154,10,1,0,sales,medium
9676,11677,0.92,0.68,4,138,7,0,0,sales,medium
9677,11678,0.64,0.48,3,147,7,0,0,sales,high
9678,11679,0.27,0.42,6,173,7,0,0,sales,medium
9679,11680,0.66,0.87,3,223,7,0,0,sales,high
9680,11681,0.59,0.69,3,200,3,0,0,sales,low
9681,11682,0.93,0.98,4,189,10,0,0,sales,medium
9682,11683,0.58,0.67,5,133,10,0,0,technical,medium
9683,11684,0.96,0.6,3,160,10,0,0,support,medium
9684,11685,0.69,0.85,3,153,10,0,0,support,medium
9685,11686,0.41,0.38,4,142,10,1,0,support,low
9686,11687,0.36,0.41,3,167,10,0,0,support,low
9687,11688,0.71,0.78,4,227,2,0,0,support,low
9688,11689,0.94,0.9,4,144,4,0,0,support,low
9689,11690,0.51,0.76,4,140,3,0,0,support,low
9690,11691,0.83,0.48,4,220,3,1,0,support,low
9691,11692,0.22,0.62,3,180,3,0,0,support,low
9692,11693,0.66,0.89,4,173,4,0,0,support,low
9693,11694,0.14,0.58,3,179,5,0,0,support,low
9694,11695,0.16,0.96,5,137,5,1,0,technical,low
9695,11696,0.81,0.78,3,165,3,0,0,technical,high
9696,11697,0.73,0.94,3,177,3,0,0,technical,low
9697,11698,0.7,0.58,5,168,3,0,0,management,low
9698,11699,0.62,0.73,3,245,4,0,0,IT,low
9699,11700,0.5,0.83,5,258,2,0,0,IT,low
9700,11701,0.7,0.88,3,159,2,0,0,IT,high
9701,11702,0.53,0.73,3,163,3,1,0,IT,low
9702,11703,0.87,0.9,3,174,2,0,0,IT,low
9703,11704,0.59,0.6,3,214,2,1,0,product_mng,low
9704,11705,0.94,0.67,4,191,3,1,0,product_mng,high
9705,11706,0.2,0.53,5,272,5,0,0,product_mng,low
9706,11707,0.42,0.44,3,183,2,0,0,product_mng,medium
9707,11708,0.43,0.66,4,135,2,0,0,IT,high
9708,11709,0.43,0.76,6,154,2,0,0,management,high
9709,11710,0.77,0.86,5,238,3,0,0,management,high
9710,11711,0.76,0.98,2,235,3,0,0,management,high
9711,11712,0.82,0.9,3,215,4,0,0,management,high
9712,11713,0.75,0.66,5,234,2,0,0,management,high
9713,11714,0.63,0.98,4,187,3,0,0,management,high
9714,11715,0.51,0.75,3,133,3,0,0,sales,medium
9715,11716,0.23,0.7,3,123,5,0,0,sales,medium
9716,11717,0.77,0.58,4,202,3,0,0,sales,medium
9717,11718,0.54,0.63,4,140,3,0,0,sales,medium
9718,11719,0.63,0.85,4,182,3,1,0,sales,high
9719,11720,0.55,0.45,3,179,2,1,0,sales,low
9720,11721,0.31,0.63,3,150,3,1,0,sales,medium
9721,11722,0.98,0.74,4,151,3,0,0,sales,medium
9722,11723,0.16,0.95,6,117,7,0,0,sales,medium
9723,11724,0.54,0.78,3,156,7,0,0,sales,medium
9724,11725,0.73,0.48,3,211,7,0,0,sales,medium
9725,11726,0.16,0.63,6,286,7,0,1,sales,medium
9726,11727,0.57,0.82,5,233,7,0,1,sales,medium
9727,11728,0.88,0.88,4,222,3,1,1,sales,medium
9728,11729,0.95,0.81,4,258,7,0,1,sales,medium
9729,11730,0.93,0.7,5,231,7,0,1,sales,high
9730,11731,0.91,0.58,3,220,7,0,1,sales,low
9731,11732,0.77,0.82,4,134,3,0,1,sales,low
9732,11733,0.24,0.94,6,141,3,1,0,sales,low
9733,11734,0.74,0.74,5,160,3,1,0,sales,high
9734,11735,0.53,0.59,4,259,3,0,0,sales,low
9735,11736,0.89,0.77,5,232,3,0,0,sales,low
9736,11737,0.23,0.77,5,272,2,0,0,sales,low
9737,11738,0.69,0.66,3,215,6,0,0,sales,high
9738,11739,0.52,0.72,4,222,3,0,0,sales,low
9739,11740,0.9,0.58,3,244,8,0,0,sales,low
9740,11741,0.92,0.63,5,224,8,1,0,sales,low
9741,11742,0.72,0.59,5,200,8,1,0,sales,low
9742,11743,0.92,0.61,4,143,8,0,0,sales,low
9743,11744,0.79,0.86,5,238,8,0,0,sales,low
9744,11745,0.48,0.89,4,145,3,0,0,sales,low
9745,11746,0.27,0.76,4,108,10,0,0,sales,medium
9746,11747,0.67,0.49,3,247,10,0,0,sales,medium
9747,11748,0.48,0.7,3,213,10,0,0,sales,medium
9748,11749,0.99,0.6,4,209,8,1,0,IT,medium
9749,11750,0.49,0.88,4,240,8,0,0,product_mng,medium
9750,11751,0.39,0.45,3,100,8,1,0,product_mng,medium
9751,11752,0.99,0.92,4,265,4,1,0,product_mng,medium
9752,11753,0.78,0.57,3,209,3,0,0,product_mng,medium
9753,11754,0.5,0.73,3,154,10,0,0,IT,medium
9754,11755,0.61,0.79,5,230,10,0,0,management,high
9755,11756,0.88,0.6,4,208,7,0,1,management,high
9756,11757,0.44,0.44,2,141,7,1,1,management,high
9757,11758,0.73,0.78,3,262,7,1,1,management,high
9758,11759,0.58,0.84,4,206,7,0,1,management,high
9759,11760,0.74,0.98,3,166,3,1,1,management,high
9760,11761,0.32,0.48,4,117,10,0,1,marketing,medium
9761,11762,0.88,0.83,4,273,10,0,0,sales,medium
9762,11763,0.81,0.9,4,270,10,0,0,accounting,medium
9763,11764,0.59,0.92,3,138,10,0,0,support,low
9764,11765,0.79,0.65,3,235,10,0,0,technical,low
9765,11766,0.92,0.64,4,190,10,1,0,management,low
9766,11767,0.76,0.85,3,192,3,0,0,marketing,low
9767,11768,0.91,0.65,5,214,3,1,0,marketing,low
9768,11769,0.8,0.84,4,242,2,1,0,marketing,low
9769,11770,0.73,0.72,4,233,2,0,0,sales,low
9770,11771,0.88,0.53,3,218,4,0,0,sales,low
9771,11772,0.65,0.4,5,125,4,0,0,sales,low
9772,11773,0.84,0.5,4,178,2,0,0,sales,low
9773,11774,0.93,0.5,5,272,3,0,0,sales,low
9774,11775,0.64,0.6,3,265,4,0,0,sales,low
9775,11776,0.66,0.72,4,271,3,0,0,sales,low
9776,11777,0.76,0.56,3,179,3,1,0,sales,low
9777,11778,0.34,0.72,3,118,4,0,0,IT,low
9778,11779,0.48,0.8,4,196,5,0,0,product_mng,low
9779,11780,0.79,0.61,4,173,2,0,0,product_mng,low
9780,11781,0.82,0.67,4,156,3,0,0,product_mng,low
9781,11782,0.51,0.71,2,180,3,0,0,product_mng,low
9782,11783,0.84,0.78,4,263,3,0,0,IT,low
9783,11784,0.66,0.79,5,134,3,0,0,management,high
9784,11785,0.72,0.88,3,189,3,1,0,management,high
9785,11786,0.53,0.91,4,167,4,0,0,management,high
9786,11787,0.81,0.8,5,132,2,1,0,management,high
9787,11788,0.58,0.9,3,209,2,0,0,management,high
9788,11789,0.82,0.56,2,227,5,1,0,management,high
9789,11790,0.72,0.99,4,239,3,0,0,marketing,medium
9790,11791,0.9,0.54,4,172,4,0,0,sales,medium
9791,11792,0.98,0.91,3,188,4,0,0,accounting,medium
9792,11793,0.56,0.74,3,265,3,0,0,support,medium
9793,11794,0.77,0.82,3,153,3,1,0,technical,medium
9794,11795,0.61,0.89,4,242,2,0,0,management,medium
9795,11796,0.97,0.61,4,262,3,1,1,marketing,medium
9796,11797,0.64,0.55,3,246,2,0,1,marketing,high
9797,11798,0.99,0.97,4,211,2,0,1,marketing,low
9798,11799,0.61,0.42,3,145,4,0,1,sales,medium
9799,11800,0.72,0.71,4,256,3,0,1,sales,medium
9800,11801,0.67,0.91,2,245,2,1,1,sales,medium
9801,11802,0.9,0.56,3,151,3,0,0,sales,medium
9802,11803,0.9,0.73,4,245,2,0,0,sales,low
9803,11804,0.63,0.61,4,171,3,0,0,sales,low
9804,11805,0.64,0.88,3,252,2,0,0,sales,low
9805,11806,0.44,0.65,3,175,2,0,0,IT,low
9806,11807,0.64,0.94,4,210,3,0,0,product_mng,low
9807,11808,0.65,0.95,2,180,2,0,0,product_mng,low
9808,11809,0.69,0.9,5,103,5,0,0,product_mng,low
9809,11810,0.93,0.51,4,110,3,0,0,product_mng,low
9810,11811,0.73,0.9,5,184,3,0,0,IT,low
9811,11812,0.83,0.6,4,161,2,0,0,management,high
9812,11813,0.82,0.49,5,210,3,0,0,management,high
9813,11814,0.39,0.91,2,212,2,0,0,management,high
9814,11815,0.53,0.47,6,106,6,0,0,management,high
9815,11816,0.88,0.81,4,179,3,0,0,management,high
9816,11817,0.8,0.6,5,217,3,0,0,management,high
9817,11818,0.68,0.79,4,184,3,0,0,marketing,low
9818,11819,0.66,0.6,3,210,2,0,0,sales,low
9819,11820,0.61,0.61,4,246,2,0,0,accounting,low
9820,11821,0.74,0.55,4,262,3,0,0,support,low
9821,11822,0.61,0.83,4,245,3,1,1,technical,low
9822,11823,0.57,0.99,3,222,3,1,1,management,low
9823,11824,0.68,0.54,4,146,4,0,1,marketing,medium
9824,11825,0.75,0.79,4,263,3,0,1,marketing,medium
9825,11826,0.29,0.57,5,134,2,0,1,marketing,medium
9826,11827,0.81,0.81,5,250,4,0,1,sales,medium
9827,11828,0.53,0.68,4,173,3,0,0,sales,medium
9828,11829,0.42,0.96,6,173,3,0,0,sales,medium
9829,11830,0.64,0.67,4,252,3,1,0,sales,medium
9830,11831,0.63,0.5,2,230,4,0,0,sales,medium
9831,11832,0.81,0.81,4,212,2,1,0,sales,medium
9832,11833,0.71,0.66,5,187,2,0,0,sales,medium
9833,11834,0.7,0.83,5,241,2,0,0,sales,medium
9834,11835,0.53,1.0,3,164,4,0,0,IT,medium
9835,11836,0.16,0.93,6,218,6,1,0,product_mng,high
9836,11837,0.17,0.55,4,194,3,0,0,product_mng,low
9837,11838,0.7,0.95,3,158,2,0,0,product_mng,medium
9838,11839,0.43,0.88,2,149,4,0,0,product_mng,medium
9839,11840,0.49,0.62,4,161,2,0,0,IT,medium
9840,11841,0.5,0.9,5,226,2,0,0,management,high
9841,11842,0.57,0.59,2,111,2,0,0,management,high
9842,11843,0.68,0.75,4,258,3,0,0,management,high
9843,11844,0.62,0.61,3,266,2,0,0,management,high
9844,11845,0.69,0.75,3,253,3,0,0,management,high
9845,11846,0.63,0.7,5,160,3,0,0,management,high
9846,11847,0.76,0.62,5,230,3,1,0,marketing,low
9847,11848,0.62,0.76,5,198,3,0,0,sales,low
9848,11849,0.82,0.69,3,250,3,0,0,accounting,low
9849,11850,0.2,0.7,4,225,5,0,0,support,low
9850,11851,0.16,0.7,3,178,3,1,0,technical,low
9851,11852,0.2,0.78,4,196,3,0,0,management,low
9852,11853,0.53,0.51,4,240,2,0,0,marketing,low
9853,11854,0.71,0.63,3,204,3,0,0,marketing,low
9854,11855,0.7,0.93,3,250,3,0,0,marketing,low
9855,11856,0.92,0.94,2,224,2,0,0,sales,low
9856,11857,0.81,0.92,4,268,3,0,0,sales,low
9857,11858,0.79,0.62,5,167,3,0,0,sales,low
9858,11859,0.53,0.64,3,168,3,0,0,sales,low
9859,11860,0.51,0.56,4,168,2,0,0,sales,low
9860,11861,0.78,0.9,5,158,3,0,0,sales,low
9861,11862,0.5,0.91,3,240,3,0,0,sales,low
9862,11863,0.92,1.0,4,261,4,0,0,sales,medium
9863,11864,0.59,0.54,4,176,2,0,0,technical,medium
9864,11865,0.77,0.55,3,217,3,0,0,support,medium
9865,11866,0.74,0.87,5,224,2,0,0,support,medium
9866,11867,0.67,0.97,4,196,3,0,0,support,medium
9867,11868,0.56,0.59,3,223,3,0,0,support,medium
9868,11869,0.84,0.44,5,131,5,1,0,support,medium
9869,11870,0.53,0.77,2,167,2,0,0,support,medium
9870,11871,0.86,0.71,5,273,3,0,0,support,medium
9871,11872,0.77,0.68,3,98,3,0,0,support,medium
9872,11873,0.97,0.94,4,253,3,0,0,support,medium
9873,11874,0.69,0.87,5,174,3,0,0,support,medium
9874,11875,0.73,0.9,3,274,2,0,0,support,high
9875,11876,0.42,0.47,6,174,5,0,0,technical,low
9876,11877,0.4,0.47,5,173,5,0,0,technical,medium
9877,11878,0.33,0.41,2,198,4,0,0,technical,medium
9878,11879,0.68,0.66,3,238,2,0,0,management,medium
9879,11880,0.78,0.8,3,256,2,0,0,IT,medium
9880,11881,0.92,0.6,3,179,2,0,0,IT,low
9881,11882,0.66,0.66,4,273,4,1,0,IT,low
9882,11883,0.6,0.45,3,104,4,0,0,IT,low
9883,11884,0.86,0.83,4,208,3,1,0,IT,low
9884,11885,0.61,0.49,3,275,2,0,0,product_mng,low
9885,11886,0.71,0.68,3,231,2,1,0,product_mng,low
9886,11887,0.86,0.62,4,186,3,0,0,product_mng,low
9887,11888,0.96,0.59,3,241,3,0,0,product_mng,low
9888,11889,0.7,0.54,3,194,2,1,0,IT,low
9889,11890,0.38,0.49,4,196,3,0,1,management,high
9890,11891,0.39,0.75,6,185,3,0,1,management,high
9891,11892,0.49,0.4,2,148,2,1,1,management,high
9892,11893,0.78,0.62,4,150,3,0,1,management,high
9893,11894,0.74,0.79,5,121,5,0,1,management,high
9894,11895,0.82,0.76,4,266,3,0,1,management,high
9895,11896,0.6,0.42,2,109,6,0,0,sales,low
9896,11897,0.72,0.99,3,143,4,0,0,sales,low
9897,11898,0.73,0.97,3,174,3,0,0,sales,low
9898,11899,0.89,0.55,4,159,2,0,0,sales,medium
9899,11900,0.74,0.94,4,157,2,0,0,sales,medium
9900,11901,0.83,0.57,2,222,2,0,0,sales,medium
9901,11902,0.24,0.88,5,199,5,1,0,sales,medium
9902,11903,0.93,0.89,3,255,7,1,0,sales,medium
9903,11904,0.96,0.62,4,253,7,0,0,sales,medium
9904,11905,0.16,0.68,5,149,7,1,0,sales,medium
9905,11906,0.21,0.85,6,285,7,0,0,sales,medium
9906,11907,0.69,0.54,3,164,7,0,0,sales,medium
9907,11908,0.66,0.96,3,243,3,1,0,sales,medium
9908,11909,0.67,0.39,2,207,7,0,0,sales,medium
9909,11910,0.85,0.58,4,186,7,0,0,sales,medium
9910,11911,0.37,0.92,4,211,7,0,0,sales,high
9911,11912,0.64,0.64,2,190,3,0,0,sales,low
9912,11913,0.91,0.82,2,241,3,0,0,sales,medium
9913,11914,0.96,0.68,3,206,3,0,0,sales,medium
9914,11915,0.74,0.7,4,273,3,0,0,sales,medium
9915,11916,0.94,0.99,2,157,3,0,0,sales,medium
9916,11917,0.37,0.72,3,183,2,0,0,sales,low
9917,11918,0.92,0.85,3,151,6,1,0,sales,low
9918,11919,0.86,0.72,3,217,3,0,0,sales,low
9919,11920,0.66,0.49,5,235,8,1,0,sales,low
9920,11921,0.19,0.61,4,127,8,0,0,sales,low
9921,11922,0.65,0.61,5,167,8,0,0,sales,low
9922,11923,0.92,0.44,3,260,8,0,0,sales,low
9923,11924,0.83,0.8,3,240,8,0,0,sales,low
9924,11925,0.94,0.82,4,187,3,0,0,sales,low
9925,11926,0.42,0.69,3,126,2,0,0,sales,low
9926,11927,0.78,0.53,6,168,3,0,0,sales,low
9927,11928,0.58,0.76,4,197,5,0,0,sales,low
9928,11929,0.5,0.64,2,170,8,0,0,sales,low
9929,11930,0.82,0.76,3,219,8,1,0,IT,low
