transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
18344,74,2364,6/25/2017,1,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668
18345,0,3359,6/6/2017,0,Approved,,,,,918.43,,
18346,92,2150,9/27/2017,0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,42458
18347,87,2465,12/19/2017,0,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,37626
18348,47,1302,1/10/2017,1,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
18349,60,3442,6/10/2017,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,41047
18350,29,390,6/15/2017,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
18351,47,3306,10/1/2017,0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
18352,57,3117,3/5/2017,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,34170
18353,23,2678,9/8/2017,0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
18354,37,841,3/16/2017,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,38647
18355,96,338,3/7/2017,1,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539
18356,6,1050,7/27/2017,0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659
18357,0,2559,1/31/2017,0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
18358,33,856,12/14/2017,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,40336
18359,77,1371,2/18/2017,1,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
18360,23,2372,4/29/2017,0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
18361,0,2589,7/9/2017,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
18362,64,1597,3/4/2017,1,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
18363,65,1394,7/12/2017,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,40410
18364,0,1217,11/30/2017,0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707
18365,90,1931,12/7/2017,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
18366,31,340,10/5/2017,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,37337
18367,100,256,12/3/2017,1,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,41345
18368,24,2662,9/3/2017,1,Approved,Solex,Road,medium,large,1777.8,820.78,36334
18369,72,7,2/18/2017,1,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,37499
18370,49,1611,8/1/2017,0,Approved,Solex,Standard,medium,large,1061.56,733.58,36146
18371,4,548,1/10/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,40487
18372,64,3134,3/31/2017,1,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
18373,82,2877,3/8/2017,1,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42218
18374,73,2305,6/5/2017,0,Approved,Solex,Standard,medium,medium,1945.43,333.18,38193
18375,43,526,4/27/2017,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,41064
18376,48,2782,4/8/2017,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
18377,41,3064,6/2/2017,1,Approved,Solex,Road,medium,medium,416.98,312.74,39427
18378,73,895,10/30/2017,0,Approved,Solex,Standard,medium,medium,1945.43,333.18,38193
18379,34,3290,2/1/2017,1,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,37838
18380,66,1611,8/7/2017,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,35160
18381,77,2035,7/28/2017,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
18382,65,272,5/19/2017,0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42710
18383,23,1358,2/2/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
18384,92,2559,9/19/2017,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
18385,91,2478,7/22/2017,0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367
18386,23,75,10/31/2017,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
18387,19,2811,12/5/2017,0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
18388,68,2979,9/7/2017,1,Cancelled,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
18389,62,1085,6/26/2017,0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143
18390,74,245,10/6/2017,1,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668
18391,3,546,7/29/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,39031
18392,61,625,4/23/2017,1,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
18393,5,2459,5/22/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
18394,59,952,5/22/2017,0,Approved,Solex,Standard,medium,large,1061.56,733.58,40779
18395,58,2171,3/19/2017,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220
18396,57,1832,5/8/2017,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,41047
18397,65,650,2/19/2017,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42404
18398,3,3436,4/11/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167
18399,4,2210,7/31/2017,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
18400,55,1802,12/17/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
18401,57,3360,7/14/2017,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
18402,60,1504,8/27/2017,1,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40410
18403,67,3499,11/9/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38859
18404,13,1215,9/25/2017,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
18405,54,2794,11/3/2017,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,42295
18406,70,3360,1/7/2017,0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105
18407,76,2372,10/27/2017,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922
18408,96,1186,11/12/2017,0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539
18409,77,404,12/12/2017,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,38339
18410,60,749,2/11/2017,1,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779
18411,93,2358,5/2/2017,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,41848
18412,1,503,10/8/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167
18413,25,2538,1/31/2017,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,42295
18414,63,2290,10/19/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,41047
18415,51,1172,3/18/2017,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,37823
18416,29,911,2/28/2017,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
18417,0,1200,10/12/2017,1,Approved,Solex,Standard,medium,large,202.62,151.96,42458
18418,7,2535,8/24/2017,1,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258
18419,78,1113,7/21/2017,1,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193
18420,77,3166,6/21/2017,1,Cancelled,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
18421,34,3130,3/20/2017,1,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698
18422,30,1752,10/22/2017,0,Approved,Solex,Standard,high,medium,748.17,448.9,33552
18423,64,1595,7/27/2017,1,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,36146
18424,81,1335,7/9/2017,1,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,36145
18425,23,2821,11/9/2017,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
18426,63,2695,6/8/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,42145
18427,63,1471,12/25/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
18428,34,739,12/29/2017,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698
18429,74,2482,5/12/2017,0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,37873
18430,27,1626,2/14/2017,0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334
18431,51,1957,3/21/2017,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
18432,38,1678,9/20/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167
18433,92,2620,11/30/2017,0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626
18434,89,2248,10/24/2017,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
18435,33,2166,1/16/2017,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
18436,0,2011,1/1/2017,1,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,42218
18437,3,1625,12/21/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,42145
18438,82,817,4/26/2017,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42218
18439,83,615,3/9/2017,0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533
18440,53,1937,7/2/2017,1,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
18441,29,2068,7/22/2017,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
18442,73,2594,9/25/2017,1,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499
18443,0,1862,6/27/2017,1,Approved,Solex,Standard,medium,medium,478.16,298.72,41047
18444,86,2385,11/29/2017,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206
18445,57,2292,5/1/2017,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
18446,23,2761,1/6/2017,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34071
18447,63,2227,2/23/2017,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,42145
18448,97,114,2/4/2017,0,Approved,Solex,Standard,medium,large,202.62,151.96,42458
18449,0,3251,1/13/2017,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,34556
18450,42,1950,8/9/2017,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,40672
18451,14,2268,8/9/2017,0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
18452,64,1802,6/29/2017,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
18453,1,89,12/1/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
18454,73,1770,4/19/2017,0,Approved,Solex,Standard,medium,medium,1945.43,333.18,33429
18455,40,506,11/4/2017,0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
18456,0,196,2/18/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245
18457,90,1945,7/28/2017,0,Approved,Solex,Standard,low,medium,945.04,507.58,35052
18458,51,2309,1/21/2017,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
18459,66,621,9/3/2017,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
18460,72,2982,5/22/2017,1,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,35455
18461,5,2930,1/25/2017,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
18462,80,2789,6/20/2017,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,42226
18463,97,1236,9/16/2017,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549
18464,66,3369,10/15/2017,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487
18465,65,2410,6/27/2017,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42105
18466,1,2101,6/18/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,36833
18467,10,1133,8/30/2017,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701
18468,12,1482,4/28/2017,1,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
18469,83,728,6/20/2017,1,Approved,Solex,Touring,medium,large,2083.94,675.03,34079
18470,38,3494,4/8/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167
18471,3,3361,1/29/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,36146
18472,81,176,3/6/2017,,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
18473,67,2368,7/29/2017,0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
18474,43,699,6/29/2017,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,34071
18475,71,2993,5/28/2017,0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996
18476,2,1200,8/13/2017,0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487
18477,73,1396,8/8/2017,0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499
18478,91,2019,4/9/2017,1,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922
18479,90,1787,3/13/2017,0,Approved,Solex,Standard,low,medium,945.04,507.58,40336
18480,96,1794,12/29/2017,0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539
18481,69,2207,6/17/2017,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,34996
18482,90,1748,12/2/2017,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37626
18483,71,2677,11/15/2017,1,Approved,Solex,Standard,high,large,1842.92,1105.75,34996
18484,17,1848,1/4/2017,0,Approved,Solex,Standard,high,medium,1024.66,614.8,40487
18485,81,1833,6/8/2017,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,41009
18486,67,3465,7/1/2017,1,Cancelled,Solex,Standard,medium,large,1071.23,380.74,35160
18487,61,3205,9/25/2017,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
18488,28,2710,12/11/2017,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455
18489,13,1357,10/1/2017,1,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618
18490,80,1587,4/12/2017,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,42226
18491,49,974,12/20/2017,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,35707
18492,45,2523,9/14/2017,0,Approved,Solex,Standard,medium,medium,441.49,84.99,37668
18493,0,331,2/17/2017,1,Approved,,,,,1541.1,,
18494,9,1644,4/16/2017,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549
18495,0,1700,10/6/2017,1,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,33364
18496,41,2671,6/15/2017,1,Approved,Solex,Road,medium,medium,416.98,312.74,35560
18497,20,2009,12/25/2017,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,34115
18498,30,610,11/6/2017,1,Approved,Solex,Standard,high,medium,748.17,448.9,33888
18499,1,1139,2/7/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245
18500,58,1648,7/25/2017,1,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
18501,16,2816,12/1/2017,0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,41345
18502,19,2195,11/2/2017,,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
18503,4,1088,4/3/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,40410
18504,11,2595,1/9/2017,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39880
18505,21,620,9/18/2017,1,Approved,Solex,Standard,medium,large,1071.23,380.74,42696
18506,2,324,1/18/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,41701
18507,70,403,9/22/2017,0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,38193
18508,64,2184,5/29/2017,1,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
18509,32,1258,9/8/2017,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
18510,21,2138,8/19/2017,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701
18511,55,1169,10/29/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34143
18512,91,41,11/14/2017,1,Approved,Solex,Standard,medium,medium,100.35,75.26,36367
18513,0,1674,1/13/2017,1,Approved,Solex,Standard,medium,medium,100.35,75.26,36367
18514,19,382,7/28/2017,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,34244
18515,85,1308,9/28/2017,1,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,36334
18516,0,1701,12/25/2017,0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
18517,72,1381,9/8/2017,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,35455
18518,79,1827,9/25/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,42226
18519,30,2728,11/22/2017,1,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
18520,27,795,5/24/2017,0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
18521,34,846,3/3/2017,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698
18522,1,2265,1/11/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38573
18523,82,1574,5/28/2017,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42218
18524,100,1514,10/24/2017,1,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
18525,91,2098,10/16/2017,1,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922
18526,1,492,1/19/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
18527,18,2241,6/9/2017,1,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226
18528,28,2933,6/28/2017,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,37337
18529,32,999,4/9/2017,0,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,38693
18530,85,2597,11/30/2017,0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,38859
18531,67,1884,2/11/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,40410
18532,5,460,2/15/2017,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,39298
18533,3,1592,8/22/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41701
18534,0,3193,4/11/2017,0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105
18535,0,289,11/16/2017,1,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
18536,62,1451,7/9/2017,1,Approved,Solex,Standard,medium,medium,478.16,298.72,38647
18537,81,2350,4/30/2017,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,36145
18538,35,2917,5/3/2017,1,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
18539,90,1946,4/27/2017,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
18540,92,2370,5/8/2017,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
18541,19,1690,11/1/2017,0,Approved,OHM Cycles,Road,high,large,12.01,7.21,42404
18542,1,1736,4/1/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
18543,57,2816,11/15/2017,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,36146
18544,0,1078,1/15/2017,1,Approved,,,,,1476.88,,
18545,53,408,8/15/2017,1,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
18546,0,394,5/8/2017,1,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,35667
18547,0,1580,8/21/2017,0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
18548,36,1592,9/21/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,39526
18549,22,7,2/24/2017,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,42404
18550,28,1624,12/27/2017,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33552
18551,57,3378,9/21/2017,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
18552,83,1609,4/5/2017,1,Approved,Solex,Touring,medium,large,2083.94,675.03,34079
18553,0,2109,2/21/2017,0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,38859
18554,0,1416,10/24/2017,1,Approved,,,,,1023.39,,
18555,79,1258,3/4/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
18556,0,3020,6/4/2017,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,36334
18557,57,273,9/16/2017,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
18558,23,3395,10/31/2017,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
18559,55,2723,7/17/2017,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,35707
18560,91,196,4/5/2017,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922
18561,0,638,2/20/2017,0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
18562,98,1566,1/5/2017,1,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002
18563,31,227,10/21/2017,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
18564,0,2453,6/24/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
18565,30,637,6/10/2017,1,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
18566,10,2036,8/20/2017,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701
18567,56,3363,10/29/2017,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,42696
18568,7,1118,11/22/2017,1,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38216
18569,75,2594,5/3/2017,1,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859
18570,74,1415,3/7/2017,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37823
18571,92,1688,11/22/2017,0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626
18572,1,1605,1/17/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
18573,45,1165,6/14/2017,0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258
18574,46,2217,12/8/2017,1,Approved,Solex,Standard,low,medium,1289.85,74.51,39427
18575,71,1019,10/16/2017,0,Approved,Solex,Standard,high,large,1842.92,1105.75,38859
18576,100,1232,6/27/2017,1,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
18577,4,3104,11/11/2017,0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
18578,31,3255,12/22/2017,0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218
18579,67,3397,10/2/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
18580,20,2879,10/6/2017,1,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,33455
18581,85,1036,1/21/2017,0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,36367
18582,53,2380,8/26/2017,1,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,37823
18583,79,882,6/30/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,38339
18584,25,564,10/22/2017,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
18585,28,1824,12/5/2017,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,37698
18586,0,1879,2/9/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41245
18587,50,2605,4/15/2017,1,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,41848
18588,8,722,7/8/2017,1,Approved,Solex,Road,medium,small,1703.52,1516.13,34079
18589,75,2733,12/2/2017,1,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,33879
18590,21,3333,4/20/2017,1,Approved,Solex,Standard,medium,large,1071.23,380.74,36334
18591,68,2151,3/10/2017,1,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
18592,54,2331,11/5/2017,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,33259
18593,88,2628,2/10/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
18594,12,1011,1/19/2017,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38339
18595,46,2266,1/7/2017,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
18596,58,2103,12/16/2017,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
18597,96,1074,7/13/2017,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,33364
18598,1,1012,2/6/2017,1,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,41922
18599,6,1986,7/2/2017,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659
18600,54,3445,1/31/2017,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,40779
18601,63,147,11/26/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,39880
18602,96,533,3/12/2017,0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539
18603,4,1025,2/14/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
18604,53,1110,1/17/2017,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,35160
18605,97,1113,2/21/2017,0,Approved,Solex,Standard,medium,large,202.62,151.96,42458
18606,4,1809,12/3/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,41701
18607,43,2138,12/1/2017,,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
18608,4,736,5/1/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
18609,27,2372,12/30/2017,0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334
18610,63,225,8/30/2017,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
18611,42,2083,10/4/2017,0,Approved,OHM Cycles,Road,medium,small,1810,1610.9,39526
18612,10,3120,10/24/2017,0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,38216
18613,30,3353,6/25/2017,0,Approved,Solex,Standard,high,medium,748.17,448.9,36361
18614,10,1249,7/26/2017,0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701
18615,89,785,10/29/2017,0,Cancelled,WeareA2B,Touring,medium,large,1362.99,57.74,37626
18616,3,1979,4/12/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38573
18617,56,1870,2/18/2017,0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707
18618,79,957,5/21/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,38339
18619,3,2368,1/25/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167
18620,3,2172,12/1/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,42404
18621,26,2069,4/11/2017,0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,42696
18622,99,2400,10/21/2017,1,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
18623,62,1901,3/6/2017,0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143
18624,89,1986,1/15/2017,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
18625,85,1133,6/17/2017,,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218
18626,90,3196,8/9/2017,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
18627,49,2076,5/9/2017,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,42172
18628,96,1894,10/18/2017,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
