CUSTOMER NUM|PRODUCT NUM|QUANTITY PURCHASED|DISCOUNT TAKEN|TRANSACTION DATE|STOCKOUT
10154|30016|15|0|11/16/2015|0
10273|30010|13|0.3|11/16/2015|0
10071|30022|9|0.3|11/16/2015|0
10249|30022|12|0|11/16/2015|0
10311|30024|7|0|11/16/2015|1
10360|30023|13|0.3|11/16/2015|0
10115|30023|14|0|11/16/2015|0
10317|30007|9|0|11/16/2015|0
10328|30001|4|0|11/16/2015|0
10098|30013|7|0|11/17/2015|0
10451|30014|7|0|11/17/2015|1
10370|30011|8|0|11/17/2015|0
10013|30011|8|0.5|11/17/2015|0
10136|30014|8|0|11/17/2015|0
10393|30018|6|0|11/17/2015|0
10332|30017|7|0|11/17/2015|1
10447|30018|9|0|11/17/2015|0
10283|30023|5|0|11/17/2015|0
10169|30024|7|0|11/17/2015|0
10122|30024|7|0|11/17/2015|0
10181|30026|10|0|11/17/2015|0
10456|30007|8|0|11/17/2015|0
10317|30010|7|0.1|11/17/2015|0
10392|30013|8|0.3|11/17/2015|1
10267|30011|13|0|11/17/2015|0
10289|30011|15|0|11/17/2015|0
10135|30015|17|0|11/17/2015|0
10074|30020|10|0|11/17/2015|0
10234|30022|11|0|11/17/2015|0
10477|30017|14|0|11/17/2015|0
10038|30023|13|0|11/17/2015|0
10045|30023|14|0|11/17/2015|0
10387|30008|8|0.3|11/17/2015|0
10035|30012|4|0|11/18/2015|0
10042|30016|7|0|11/18/2015|0
10288|30012|8|0.1|11/18/2015|0
10077|30013|8|0|11/18/2015|0
10332|30010|7|0|11/18/2015|0
10220|30022|5|0|11/18/2015|0
10121|30006|2|0.2|11/18/2015|0
10416|30012|8|0|11/18/2015|1
10296|30010|10|0|11/18/2015|0
10027|30014|8|0|11/18/2015|0
10357|30012|14|0|11/18/2015|0
10227|30016|12|0|11/18/2015|0
10085|30019|7|0|11/18/2015|0
10225|30021|6|0|11/18/2015|0
10034|30020|11|0.2|11/18/2015|0
10267|30018|14|0|11/18/2015|0
10051|30028|12|0|11/18/2015|0
10285|30028|18|0|11/18/2015|0
10351|30001|6|0|11/18/2015|0
10479|30008|4|0|11/18/2015|0
10148|30014|4|0|11/19/2015|0
10489|30015|11|0|11/19/2015|1
10078|30020|7|0|11/19/2015|0
10167|30011|7|0.3|11/19/2015|0
10092|30016|13|0|11/19/2015|0
10269|30022|10|0.2|11/19/2015|0
10046|30025|8|0|11/19/2015|0
10497|30024|11|0|11/19/2015|0
10075|30025|12|0|11/19/2015|1
10069|30009|8|0.2|11/19/2015|0
10376|30009|13|0|11/19/2015|0
10241|30010|2|0|11/20/2015|0
10222|30012|6|0|11/20/2015|0
10229|30011|6|0|11/20/2015|0
10133|30015|8|0|11/20/2015|0
10326|30013|5|0|11/20/2015|0
10044|30012|9|0.1|11/20/2015|0
10388|30015|9|0|11/20/2015|0
10140|30012|6|0|11/20/2015|0
10278|30015|7|0|11/20/2015|0
10393|30014|9|0|11/20/2015|0
10432|30012|7|0|11/20/2015|0
10264|30014|9|0|11/20/2015|0
10321|30011|7|0|11/20/2015|0
10424|30010|11|0|11/20/2015|0
10151|30015|9|0.3|11/20/2015|0
10155|30016|8|0|11/20/2015|0
10155|30016|7|0|11/20/2015|0
10338|30010|9|0|11/20/2015|0
10156|30013|7|0|11/20/2015|0
10156|30011|8|0|11/20/2015|0
10401|30013|11|0|11/20/2015|0
10369|30013|10|0|11/20/2015|0
10146|30010|13|0|11/20/2015|0
10006|30010|11|0|11/20/2015|0
10291|30012|11|0|11/20/2015|0
10455|30016|14|0.1|11/20/2015|1
10274|30017|6|0|11/20/2015|0
10145|30019|9|0|11/20/2015|0
10299|30022|5|0|11/20/2015|0
10245|30017|6|0.2|11/20/2015|0
10219|30022|9|0|11/20/2015|0
10388|30020|10|0|11/20/2015|0
10388|30019|6|0.2|11/20/2015|0
10268|30018|6|0|11/20/2015|0
10096|30019|9|0|11/20/2015|0
10221|30021|9|0|11/20/2015|0
10205|30017|7|0|11/20/2015|0
10151|30019|10|0|11/20/2015|0
10450|30020|11|0|11/20/2015|0
10349|30017|11|0.2|11/20/2015|0
10156|30017|9|0|11/20/2015|0
10064|30018|12|0|11/20/2015|0
10068|30017|10|0.4|11/20/2015|0
10110|30024|8|0|11/20/2015|0
10239|30024|3|0|11/20/2015|0
10113|30024|7|0|11/20/2015|0
10031|30024|8|0.1|11/20/2015|0
10283|30024|8|0.1|11/20/2015|0
10151|30028|7|0.3|11/20/2015|0
10006|30025|13|0.2|11/20/2015|0
10461|30026|12|0|11/20/2015|1
10461|30024|12|0.5|11/20/2015|0
10203|30024|14|0|11/20/2015|0
10421|30001|3|0|11/20/2015|0
10121|30005|4|0|11/20/2015|1
10076|30006|7|0|11/20/2015|0
10076|30003|3|0|11/20/2015|0
10328|30014|5|0|11/20/2015|0
10416|30013|6|0|11/20/2015|0
10072|30013|6|0|11/20/2015|0
10392|30012|7|0|11/20/2015|0
10330|30012|11|0|11/20/2015|0
10242|30010|8|0|11/20/2015|1
10105|30016|12|0|11/20/2015|1
10476|30016|13|0|11/20/2015|0
10179|30014|13|0.3|11/20/2015|0
10300|30012|11|0|11/20/2015|0
10115|30013|15|0.2|11/20/2015|0
10091|30012|15|0|11/20/2015|0
10218|30011|10|0.1|11/20/2015|0
10319|30015|14|0|11/20/2015|0
10152|30012|14|0|11/20/2015|0
10474|30016|11|0|11/20/2015|0
10354|30010|14|0|11/20/2015|0
10163|30011|18|0|11/20/2015|0
10389|30016|17|0|11/20/2015|0
10027|30020|9|0.2|11/20/2015|0
10079|30019|11|0.2|11/20/2015|0
10074|30017|7|0|11/20/2015|0
10070|30017|9|0.5|11/20/2015|0
10476|30022|11|0|11/20/2015|1
10260|30020|11|0|11/20/2015|0
10173|30022|11|0.1|11/20/2015|0
10396|30017|14|0|11/20/2015|0
10059|30020|15|0|11/20/2015|1
10100|30017|11|0|11/20/2015|0
10186|30019|16|0.5|11/20/2015|0
10099|30017|18|0.3|11/20/2015|1
10399|30021|18|0|11/20/2015|0
10083|30022|15|0.1|11/20/2015|0
10045|30018|16|0|11/20/2015|0
10085|30024|7|0|11/20/2015|0
10253|30023|9|0|11/20/2015|0
10027|30024|8|0|11/20/2015|0
10066|30023|12|0|11/20/2015|0
10347|30023|12|0|11/20/2015|1
10491|30023|14|0.1|11/20/2015|0
10244|30023|9|0|11/20/2015|0
10300|30024|9|0.4|11/20/2015|0
10394|30026|17|0|11/20/2015|0
10213|30029|16|0.4|11/20/2015|0
10023|30027|13|0|11/20/2015|0
10376|30025|17|0.3|11/20/2015|0
10318|30028|16|0|11/20/2015|0
10356|30024|18|0|11/20/2015|1
10408|30027|17|0.2|11/20/2015|0
10170|30007|9|0|11/20/2015|0
10328|30009|4|0|11/20/2015|0
10052|30002|7|0.3|11/20/2015|0
10452|30007|9|0|11/20/2015|1
10111|30006|8|0.4|11/20/2015|0
10111|30004|7|0|11/20/2015|0
10001|30001|16|0|11/20/2015|1
10001|30002|17|0.3|11/20/2015|0
10273|30007|14|0|11/20/2015|0
10112|30012|6|0.4|11/21/2015|0
10219|30010|8|0|11/21/2015|0
10345|30014|10|0|11/21/2015|0
10098|30020|4|0|11/21/2015|0
10120|30021|6|0|11/21/2015|0
10061|30022|7|0|11/21/2015|0
10201|30022|11|0|11/21/2015|0
10037|30023|8|0|11/21/2015|0
10076|30004|6|0|11/21/2015|0
10162|30011|7|0.4|11/21/2015|0
10305|30015|10|0.3|11/21/2015|0
10315|30011|14|0.1|11/21/2015|1
10154|30014|15|0|11/21/2015|0
10233|30012|17|0|11/21/2015|0
10296|30019|8|0.1|11/21/2015|0
10168|30017|17|0|11/21/2015|1
10233|30018|16|0|11/21/2015|0
10304|30017|14|0.2|11/21/2015|0
10251|30023|10|0.3|11/21/2015|0
10373|30023|9|0.2|11/21/2015|0
10224|30010|3|0|11/22/2015|0
10031|30014|5|0|11/22/2015|0
10146|30011|8|0|11/22/2015|0
10209|30012|9|0|11/22/2015|0
10224|30018|6|0|11/22/2015|0
10159|30019|10|0|11/22/2015|0
10178|30028|10|0.4|11/22/2015|0
10442|30004|7|0|11/22/2015|0
10089|30010|11|0|11/22/2015|0
10254|30010|14|0|11/22/2015|0
10289|30012|16|0|11/22/2015|0
10431|30013|14|0.3|11/22/2015|0
10480|30021|6|0.3|11/22/2015|0
10475|30018|11|0.3|11/22/2015|0
10092|30017|14|0.5|11/22/2015|0
10197|30024|16|0|11/22/2015|0
10397|30028|14|0.1|11/22/2015|1
10165|30010|8|0|11/23/2015|0
10316|30016|6|0|11/23/2015|0
10423|30017|5|0|11/23/2015|0
10321|30020|6|0|11/23/2015|0
10423|30023|5|0|11/23/2015|0
10455|30025|9|0.3|11/23/2015|0
10447|30023|9|0|11/23/2015|0
10382|30013|7|0|11/23/2015|0
10250|30010|6|0|11/23/2015|0
10050|30011|7|0|11/23/2015|0
10373|30012|8|0.2|11/23/2015|0
10109|30015|10|0|11/23/2015|0
10066|30017|11|0.1|11/23/2015|0
10187|30018|16|0|11/23/2015|1
10099|30024|14|0|11/23/2015|0
10488|30009|8|0|11/23/2015|0
10102|30007|9|0|11/23/2015|0
10206|30007|10|0|11/23/2015|0
10117|30005|13|0|11/23/2015|0
10485|30011|9|0.2|11/24/2015|0
10064|30014|9|0|11/24/2015|0
10369|30014|10|0|11/24/2015|0
10078|30017|3|0|11/24/2015|0
10462|30018|10|0|11/24/2015|0
10153|30018|8|0|11/24/2015|0
10348|30020|13|0.3|11/24/2015|0
10110|30023|3|0.1|11/24/2015|0
10442|30007|4|0|11/24/2015|0
10452|30013|9|0|11/24/2015|0
10015|30014|7|0|11/24/2015|0
10420|30015|11|0|11/24/2015|0
10441|30016|15|0.2|11/24/2015|0
10197|30010|14|0|11/24/2015|0
10015|30019|10|0|11/24/2015|0
10318|30018|13|0|11/24/2015|0
10240|30024|8|0|11/24/2015|0
10212|30002|6|0|11/24/2015|0
10430|30006|10|0|11/24/2015|0
10488|30007|6|0|11/24/2015|0
10112|30014|4|0|11/25/2015|0
10320|30010|7|0|11/25/2015|0
10031|30016|6|0.1|11/25/2015|0
10414|30010|5|0.2|11/25/2015|0
10098|30022|8|0|11/25/2015|0
10180|30009|5|0|11/25/2015|0
10129|30002|6|0.4|11/25/2015|1
10076|30001|3|0|11/25/2015|1
10449|30010|6|0|11/25/2015|0
10105|30015|10|0|11/25/2015|0
10200|30011|12|0|11/25/2015|0
10017|30011|13|0|11/25/2015|0
10425|30012|11|0|11/25/2015|0
10470|30010|15|0.1|11/25/2015|0
10126|30018|12|0|11/25/2015|0
10022|30018|13|0|11/25/2015|0
10394|30022|17|0.3|11/25/2015|0
10280|30020|15|0|11/25/2015|0
10242|30023|8|0|11/25/2015|0
10473|30024|17|0.1|11/25/2015|0
10032|30007|6|0.4|11/25/2015|0
10482|30006|15|0|11/25/2015|0
10345|30014|9|0|11/26/2015|0
10068|30016|11|0.4|11/26/2015|0
10294|30022|13|0|11/26/2015|0
10076|30002|7|0|11/26/2015|0
10170|30011|7|0.3|11/26/2015|0
10179|30014|13|0.1|11/26/2015|0
10244|30010|13|0|11/26/2015|1
10380|30014|13|0|11/26/2015|0
10009|30016|15|0|11/26/2015|0
10021|30022|14|0|11/26/2015|0
10030|30022|18|0.3|11/26/2015|0
10402|30019|16|0|11/26/2015|0
10304|30028|16|0|11/26/2015|1
10011|30012|4|0|11/27/2015|0
10184|30015|3|0|11/27/2015|0
10241|30013|2|0|11/27/2015|0
10033|30011|5|0|11/27/2015|0
10035|30015|6|0|11/27/2015|0
10108|30015|4|0|11/27/2015|0
10160|30011|3|0|11/27/2015|0
10076|30011|6|0|11/27/2015|0
10114|30015|4|0|11/27/2015|0
10114|30010|3|0|11/27/2015|1
10110|30011|7|0|11/27/2015|0
10217|30013|3|0.4|11/27/2015|0
10224|30014|7|0|11/27/2015|0
10239|30016|5|0|11/27/2015|0
10239|30015|6|0.3|11/27/2015|0
10112|30016|6|0|11/27/2015|0
10053|30016|3|0.2|11/27/2015|0
10182|30016|5|0|11/27/2015|0
10113|30012|9|0.4|11/27/2015|0
10128|30013|7|0|11/27/2015|0
10299|30013|4|0|11/27/2015|1
10245|30015|5|0|11/27/2015|0
10245|30014|7|0|11/27/2015|0
10334|30013|4|0|11/27/2015|0
10378|30012|4|0|11/27/2015|0
10031|30014|7|0.2|11/27/2015|0
10375|30012|8|0|11/27/2015|0
10500|30016|7|0|11/27/2015|0
10020|30011|4|0|11/27/2015|0
10344|30016|9|0.3|11/27/2015|1
10016|30011|8|0|11/27/2015|0
10042|30015|10|0|11/27/2015|0
10456|30015|6|0|11/27/2015|0
10081|30014|5|0|11/27/2015|0
10081|30011|9|0|11/27/2015|0
10278|30010|6|0|11/27/2015|0
10316|30015|10|0|11/27/2015|0
10393|30016|9|0|11/27/2015|0
10221|30012|6|0|11/27/2015|0
10141|30012|10|0|11/27/2015|0
10169|30011|7|0|11/27/2015|0
10232|30011|5|0|11/27/2015|0
10014|30010|7|0|11/27/2015|0
10125|30013|7|0|11/27/2015|0
10125|30013|10|0|11/27/2015|0
10370|30010|6|0.1|11/27/2015|0
10205|30015|7|0|11/27/2015|0
10067|30015|8|0|11/27/2015|0
10002|30011|8|0.4|11/27/2015|1
10235|30015|10|0|11/27/2015|0
10418|30015|7|0|11/27/2015|0
10195|30013|10|0|11/27/2015|0
10195|30012|10|0|11/27/2015|0
10287|30011|12|0|11/27/2015|0
10341|30010|8|0|11/27/2015|0
10064|30013|9|0|11/27/2015|0
10139|30015|7|0|11/27/2015|0
10279|30016|12|0|11/27/2015|0
10153|30013|10|0|11/27/2015|0
10153|30013|8|0|11/27/2015|0
10093|30010|12|0|11/27/2015|0
10107|30015|10|0|11/27/2015|0
10146|30010|10|0.2|11/27/2015|0
10146|30010|9|0|11/27/2015|0
10444|30013|14|0|11/27/2015|0
10455|30016|13|0|11/27/2015|0
10355|30016|11|0|11/27/2015|0
10065|30015|13|0|11/27/2015|0
10224|30019|7|0.3|11/27/2015|0
10239|30018|4|0|11/27/2015|0
10103|30022|5|0|11/27/2015|0
10182|30019|4|0|11/27/2015|0
10040|30018|4|0|11/27/2015|0
10272|30018|3|0|11/27/2015|0
10274|30022|5|0|11/27/2015|0
10044|30019|7|0|11/27/2015|0
10044|30019|5|0|11/27/2015|0
10128|30019|5|0|11/27/2015|0
10120|30020|6|0|11/27/2015|0
10324|30020|8|0|11/27/2015|0
10324|30018|6|0|11/27/2015|0
10219|30018|6|0|11/27/2015|0
10350|30021|5|0|11/27/2015|0
10350|30019|8|0|11/27/2015|0
10423|30022|9|0|11/27/2015|0
10423|30022|7|0|11/27/2015|0
10286|30019|8|0|11/27/2015|0
10388|30019|9|0.1|11/27/2015|0
10042|30021|8|0|11/27/2015|0
10081|30022|5|0|11/27/2015|0
10183|30017|5|0|11/27/2015|0
10414|30017|7|0|11/27/2015|0
10316|30018|6|0|11/27/2015|0
10485|30020|6|0|11/27/2015|0
10221|30022|6|0.4|11/27/2015|0
10221|30020|10|0|11/27/2015|0
10141|30020|7|0|11/27/2015|0
10141|30019|5|0|11/27/2015|0
10169|30018|5|0|11/27/2015|0
10232|30017|9|0|11/27/2015|0
10400|30019|10|0|11/27/2015|0
10400|30019|10|0|11/27/2015|0
10132|30022|7|0|11/27/2015|0
10370|30019|9|0|11/27/2015|0
10462|30017|11|0|11/27/2015|0
10424|30017|7|0|11/27/2015|0
10136|30019|10|0|11/27/2015|0
10450|30022|11|0|11/27/2015|0
10450|30018|7|0|11/27/2015|0
10338|30017|8|0|11/27/2015|0
10057|30020|12|0|11/27/2015|0
10055|30017|11|0.3|11/27/2015|0
10084|30019|8|0|11/27/2015|0
10279|30022|8|0|11/27/2015|0
10281|30018|7|0|11/27/2015|0
10463|30018|8|0.2|11/27/2015|0
10216|30018|12|0.1|11/27/2015|1
10369|30021|11|0|11/27/2015|0
10309|30018|14|0|11/27/2015|0
10455|30018|11|0.5|11/27/2015|0
10438|30018|13|0|11/27/2015|0
10427|30017|12|0|11/27/2015|0
10103|30024|5|0|11/27/2015|0
10326|30023|7|0.1|11/27/2015|0
10054|30023|4|0|11/27/2015|0
10113|30023|4|0.1|11/27/2015|0
10128|30023|8|0|11/27/2015|0
10081|30023|6|0|11/27/2015|0
10243|30024|7|0|11/27/2015|0
10459|30023|6|0|11/27/2015|0
10424|30023|9|0|11/27/2015|0
10151|30029|7|0|11/27/2015|0
10201|30024|8|0|11/27/2015|0
10235|30024|6|0|11/27/2015|0
10156|30024|11|0|11/27/2015|0
10064|30023|10|0.1|11/27/2015|1
10063|30024|15|0|11/27/2015|0
10204|30030|15|0|11/27/2015|0
10271|30028|12|0.4|11/27/2015|0
10271|30026|12|0|11/27/2015|0
10348|30028|15|0|11/27/2015|0
10405|30030|13|0|11/27/2015|0
10405|30024|14|0|11/27/2015|0
10292|30006|3|0.5|11/27/2015|0
10011|30008|2|0|11/27/2015|0
10011|30002|3|0|11/27/2015|0
10180|30005|6|0|11/27/2015|0
10293|30001|7|0|11/27/2015|0
10308|30004|6|0|11/27/2015|0
10129|30005|7|0|11/27/2015|0
10160|30002|3|0|11/27/2015|0
10486|30007|4|0|11/27/2015|0
10486|30001|2|0.2|11/27/2015|0
10056|30003|3|0|11/27/2015|0
10378|30004|8|0|11/27/2015|0
10332|30003|12|0.1|11/27/2015|0
10291|30001|9|0|11/27/2015|0
10448|30015|8|0|11/27/2015|0
10448|30014|6|0|11/27/2015|0
10351|30012|5|0.3|11/27/2015|0
10029|30011|6|0|11/27/2015|0
10162|30011|6|0|11/27/2015|0
10162|30012|7|0|11/27/2015|0
10142|30014|5|0|11/27/2015|0
10257|30015|9|0.2|11/27/2015|0
10430|30013|5|0|11/27/2015|0
10383|30014|6|0|11/27/2015|0
10383|30016|9|0|11/27/2015|0
10488|30012|8|0|11/27/2015|0
10255|30014|7|0|11/27/2015|0
10434|30015|9|0|11/27/2015|1
10301|30012|7|0|11/27/2015|0
10311|30015|7|0|11/27/2015|0
10433|30011|10|0|11/27/2015|0
10079|30010|9|0|11/27/2015|0
10071|30016|11|0|11/27/2015|0
10242|30010|12|0|11/27/2015|0
10443|30012|12|0.5|11/27/2015|0
10443|30011|10|0.2|11/27/2015|0
10313|30010|9|0.3|11/27/2015|0
10007|30012|8|0.1|11/27/2015|0
10269|30014|11|0|11/27/2015|0
10251|30011|12|0|11/27/2015|0
10126|30014|9|0|11/27/2015|0
10126|30013|11|0|11/27/2015|0
10487|30010|13|0.1|11/27/2015|0
10284|30010|10|0|11/27/2015|0
10034|30016|14|0.1|11/27/2015|0
10179|30013|11|0|11/27/2015|0
10017|30014|14|0.3|11/27/2015|1
10491|30014|12|0.6|11/27/2015|0
10491|30011|14|0|11/27/2015|0
10491|30011|11|0.1|11/27/2015|0
10477|30016|13|0.1|11/27/2015|0
10267|30014|11|0|11/27/2015|0
10022|30010|11|0.3|11/27/2015|1
10062|30013|13|0|11/27/2015|1
10106|30012|11|0|11/27/2015|0
10062|30010|11|0|11/27/2015|0
10115|30016|11|0|11/27/2015|0
10319|30011|11|0.1|11/27/2015|0
10021|30010|10|0|11/27/2015|0
10231|30015|15|0|11/27/2015|0
10357|30014|13|0|11/27/2015|0
10173|30010|10|0|11/27/2015|0
10059|30010|13|0.2|11/27/2015|0
10428|30015|13|0|11/27/2015|0
10018|30013|16|0.3|11/27/2015|1
10270|30016|16|0|11/27/2015|0
10270|30012|12|0.1|11/27/2015|0
10038|30014|13|0|11/27/2015|0
10038|30013|16|0.3|11/27/2015|0
10094|30013|15|0.2|11/27/2015|0
10377|30011|11|0.2|11/27/2015|0
10377|30011|11|0|11/27/2015|0
10470|30012|16|0|11/27/2015|0
10496|30012|13|0|11/27/2015|0
10497|30015|13|0|11/27/2015|0
10497|30013|13|0|11/27/2015|0
10100|30015|15|0|11/27/2015|0
10100|30014|13|0|11/27/2015|0
10474|30015|13|0|11/27/2015|0
10193|30010|12|0|11/27/2015|0
10127|30010|13|0.2|11/27/2015|0
10193|30015|12|0|11/27/2015|0
10475|30013|16|0|11/27/2015|0
10441|30012|15|0.3|11/27/2015|1
10001|30010|14|0|11/27/2015|0
10001|30012|15|0|11/27/2015|1
10411|30015|13|0|11/27/2015|0
10411|30013|17|0|11/27/2015|0
10026|30015|17|0.2|11/27/2015|0
10249|30015|14|0.2|11/27/2015|1
10137|30016|14|0.1|11/27/2015|1
10376|30015|18|0|11/27/2015|0
10399|30015|14|0.4|11/27/2015|0
10189|30018|4|0|11/27/2015|0
10202|30017|8|0|11/27/2015|0
10202|30021|6|0|11/27/2015|0
10480|30019|6|0.3|11/27/2015|0
10480|30018|6|0|11/27/2015|0
10046|30022|10|0|11/27/2015|0
10392|30018|8|0|11/27/2015|0
10253|30021|8|0.3|11/27/2015|0
10015|30019|11|0.1|11/27/2015|0
10276|30022|11|0|11/27/2015|0
10276|30021|8|0|11/27/2015|0
10027|30018|8|0|11/27/2015|0
10433|30022|9|0|11/27/2015|0
10079|30020|12|0|11/27/2015|0
10251|30017|10|0.3|11/27/2015|1
10373|30018|12|0|11/27/2015|0
10373|30017|10|0|11/27/2015|0
10070|30022|9|0.2|11/27/2015|0
10109|30019|13|0|11/27/2015|1
10109|30017|12|0|11/27/2015|0
10347|30019|13|0.2|11/27/2015|0
10314|30022|14|0.3|11/27/2015|0
10314|30017|13|0.1|11/27/2015|0
10498|30019|12|0|11/27/2015|0
10477|30022|14|0|11/27/2015|1
10300|30021|10|0.1|11/27/2015|0
10381|30022|10|0.2|11/27/2015|0
10022|30018|13|0|11/27/2015|0
10115|30021|15|0|11/27/2015|0
10062|30021|13|0|11/27/2015|0
10115|30020|14|0|11/27/2015|1
10425|30017|10|0|11/27/2015|0
10312|30022|14|0|11/27/2015|0
10357|30019|11|0|11/27/2015|0
10009|30022|15|0|11/27/2015|0
10428|30017|15|0.1|11/27/2015|0
10458|30019|11|0|11/27/2015|0
10458|30017|12|0|11/27/2015|0
10094|30020|12|0.2|11/27/2015|1
10154|30020|11|0|11/27/2015|0
10470|30020|11|0.3|11/27/2015|0
10470|30019|16|0.3|11/27/2015|0
10289|30020|11|0|11/27/2015|0
10470|30021|14|0.3|11/27/2015|0
10470|30019|14|0|11/27/2015|0
10100|30020|13|0|11/27/2015|0
10248|30020|16|0|11/27/2015|0
10127|30022|16|0.2|11/27/2015|0
10193|30021|12|0|11/27/2015|1
10237|30019|14|0|11/27/2015|0
10346|30021|13|0.3|11/27/2015|0
10168|30020|15|0|11/27/2015|0
10197|30020|14|0|11/27/2015|0
10368|30019|14|0.1|11/27/2015|0
10233|30017|16|0.3|11/27/2015|0
10023|30022|13|0|11/27/2015|0
10130|30019|14|0|11/27/2015|0
10087|30022|13|0|11/27/2015|0
10099|30020|14|0.5|11/27/2015|0
10137|30018|17|0|11/27/2015|0
10376|30017|18|0.2|11/27/2015|0
10306|30019|18|0.6|11/27/2015|1
10361|30018|16|0|11/27/2015|0
10258|30019|14|0.2|11/27/2015|0
10435|30021|17|0|11/27/2015|0
10465|30019|16|0|11/27/2015|0
10389|30020|14|0|11/27/2015|0
10285|30021|13|0|11/27/2015|0
10493|30021|16|0|11/27/2015|0
10493|30020|17|0|11/27/2015|1
10471|30020|14|0|11/27/2015|0
10189|30024|6|0|11/27/2015|0
10420|30024|8|0.1|11/27/2015|0
10404|30023|12|0|11/27/2015|0
10066|30023|11|0|11/27/2015|0
10302|30024|8|0|11/27/2015|0
10284|30023|9|0|11/27/2015|0
10017|30023|9|0.3|11/27/2015|0
10339|30024|12|0.1|11/27/2015|0
10289|30024|14|0.4|11/27/2015|0
10496|30024|15|0|11/27/2015|0
10100|30023|16|0.1|11/27/2015|0
10248|30023|11|0|11/27/2015|0
10127|30023|13|0|11/27/2015|0
10262|30027|14|0|11/27/2015|0
10117|30028|12|0|11/27/2015|0
10342|30029|14|0|11/27/2015|0
10342|30024|12|0.2|11/27/2015|0
10175|30027|12|0|11/27/2015|0
10186|30024|14|0|11/27/2015|0
10186|30023|16|0|11/27/2015|0
10213|30026|16|0.1|11/27/2015|0
10290|30024|12|0|11/27/2015|0
10304|30027|16|0.2|11/27/2015|0
10080|30024|14|0.2|11/27/2015|1
10196|30023|16|0.2|11/27/2015|0
10130|30029|13|0|11/27/2015|0
10280|30029|15|0|11/27/2015|1
10391|30025|14|0|11/27/2015|0
10402|30024|17|0|11/27/2015|1
10318|30026|13|0.3|11/27/2015|0
10435|30028|16|0|11/27/2015|0
10285|30029|17|0|11/27/2015|1
10032|30004|5|0.3|11/27/2015|0
10032|30007|4|0|11/27/2015|0
10448|30009|9|0.3|11/27/2015|0
10170|30005|5|0|11/27/2015|0
10295|30002|5|0|11/27/2015|0
10382|30006|4|0|11/27/2015|0
10172|30004|4|0|11/27/2015|0
10236|30001|4|0.3|11/27/2015|0
10090|30004|5|0|11/27/2015|0
10454|30009|4|0.1|11/27/2015|0
10090|30001|6|0.5|11/27/2015|0
10413|30003|5|0|11/27/2015|0
10317|30007|6|0.4|11/27/2015|0
10317|30008|9|0|11/27/2015|0
10317|30004|6|0|11/27/2015|0
10069|30003|9|0|11/27/2015|0
10069|30003|4|0|11/27/2015|0
10104|30007|4|0.5|11/27/2015|0
10469|30003|9|0|11/27/2015|0
10469|30002|6|0|11/27/2015|0
10257|30005|10|0|11/27/2015|0
10387|30003|8|0|11/27/2015|0
10102|30005|9|0.2|11/27/2015|0
10206|30009|7|0|11/27/2015|0
10206|30008|8|0|11/27/2015|0
10333|30003|10|0.4|11/27/2015|0
10333|30009|5|0|11/27/2015|0
10111|30009|5|0.4|11/27/2015|0
10018|30006|12|0.2|11/27/2015|0
10018|30006|14|0|11/27/2015|0
10001|30005|15|0.3|11/27/2015|0
10482|30004|17|0|11/27/2015|0
10399|30006|17|0|11/27/2015|1
10273|30002|15|0.4|11/27/2015|0
10245|30012|5|0|11/28/2015|0
10370|30013|9|0|11/28/2015|0
10439|30015|8|0.5|11/28/2015|0
10230|30014|8|0|11/28/2015|0
10338|30013|11|0|11/28/2015|0
10274|30022|6|0|11/28/2015|0
10134|30020|6|0.3|11/28/2015|0
10439|30020|9|0.1|11/28/2015|0
10444|30022|11|0.4|11/28/2015|0
10438|30018|11|0|11/28/2015|1
10027|30015|7|0|11/28/2015|0
10433|30012|12|0.3|11/28/2015|0
10300|30011|14|0.3|11/28/2015|1
10312|30016|11|0|11/28/2015|0
10237|30011|12|0|11/28/2015|0
10269|30017|8|0|11/28/2015|0
10380|30017|15|0|11/28/2015|1
10227|30022|15|0.3|11/28/2015|0
10254|30021|14|0.2|11/28/2015|0
10394|30020|14|0.3|11/28/2015|0
10198|30017|15|0.2|11/28/2015|0
10092|30019|14|0|11/28/2015|0
10476|30023|11|0.2|11/28/2015|1
10361|30027|15|0|11/28/2015|0
10306|30026|16|0|11/28/2015|0
10454|30006|5|0.4|11/28/2015|0
10460|30001|5|0|11/28/2015|0
10456|30014|5|0|11/29/2015|0
10183|30015|10|0.2|11/29/2015|0
10036|30021|6|0|11/29/2015|0
10463|30020|11|0.5|11/29/2015|0
10065|30022|14|0|11/29/2015|1
10324|30024|9|0|11/29/2015|0
10151|30025|6|0|11/29/2015|0
10235|30023|10|0|11/29/2015|1
10090|30013|6|0|11/29/2015|0
10267|30011|12|0|11/29/2015|0
10396|30010|10|0|11/29/2015|0
10085|30022|9|0|11/29/2015|1
10473|30022|14|0|11/29/2015|0
10373|30023|12|0|11/29/2015|0
10185|30024|12|0|11/29/2015|0
10168|30023|15|0|11/29/2015|0
10052|30004|9|0|11/29/2015|0
10095|30004|10|0|11/29/2015|0
10385|30008|12|0|11/29/2015|0
10217|30015|4|0|11/30/2015|0
10043|30013|6|0|11/30/2015|0
10281|30012|12|0|11/30/2015|0
10401|30013|10|0|11/30/2015|0
